Date,Open,High,Low,Close ,Adj Close ,Volume
16-Apr-25,"10,475.00","10,475.00","10,200.00","10,250.00","10,250.00","3,047,800"
15-Apr-25,"10,325.00","10,475.00","10,050.00","10,475.00","10,475.00","5,346,100"
14-Apr-25,"9,925.00","10,350.00","9,925.00","10,325.00","10,325.00","3,364,000"
11-Apr-25,"9,650.00","9,950.00","9,550.00","9,925.00","9,925.00","5,910,000"
10-Apr-25,"9,825.00","10,100.00","9,775.00","10,000.00","10,000.00","6,369,200"
9-Apr-25,"9,700.00","10,075.00","9,450.00","9,575.00","9,575.00","6,675,700"
8-Apr-25,"10,000.00","10,000.00","9,500.00","9,700.00","9,700.00","13,575,500"
27-Mar-25,"10,350.00","10,450.00","10,100.00","10,175.00","10,175.00","6,715,200"
26-Mar-25,"10,450.00","10,575.00","10,300.00","10,550.00","10,550.00","3,818,000"
25-Mar-25,"10,450.00","10,675.00","10,375.00","10,375.00","10,375.00","2,272,600"
24-Mar-25,"10,500.00","10,525.00","9,925.00","10,425.00","10,425.00","8,524,900"
21-Mar-25,"10,600.00","10,725.00","10,475.00","10,575.00","10,575.00","4,579,600"
20-Mar-25,"10,725.00","10,725.00","10,525.00","10,600.00","10,600.00","2,096,000"
19-Mar-25,"10,775.00","10,775.00","10,450.00","10,725.00","10,725.00","3,129,100"
18-Mar-25,"10,950.00","10,950.00","10,525.00","10,825.00","10,825.00","3,133,000"
17-Mar-25,"10,725.00","11,000.00","10,675.00","10,950.00","10,950.00","1,895,300"
14-Mar-25,"11,025.00","11,025.00","10,725.00","10,750.00","10,750.00","2,173,400"
13-Mar-25,"11,000.00","11,075.00","10,775.00","11,000.00","11,000.00","3,685,600"
12-Mar-25,"10,500.00","10,975.00","10,500.00","10,925.00","10,925.00","4,504,800"
11-Mar-25,"10,400.00","10,575.00","10,325.00","10,425.00","10,425.00","1,234,500"
10-Mar-25,"10,550.00","10,725.00","10,475.00","10,600.00","10,600.00","3,750,000"
7-Mar-25,"10,350.00","10,725.00","10,275.00","10,550.00","10,550.00","3,290,700"
6-Mar-25,"10,325.00","10,525.00","10,325.00","10,350.00","10,350.00","3,741,000"
5-Mar-25,"10,600.00","10,650.00","10,400.00","10,400.00","10,400.00","5,465,900"
4-Mar-25,"10,575.00","10,650.00","10,400.00","10,575.00","10,575.00","3,491,200"
3-Mar-25,"10,450.00","10,725.00","10,350.00","10,575.00","10,575.00","3,313,000"
28-Feb-25,"10,275.00","10,575.00","10,200.00","10,450.00","10,450.00","9,319,700"
27-Feb-25,"10,500.00","10,600.00","10,225.00","10,400.00","10,400.00","10,113,900"
26-Feb-25,"11,325.00","11,325.00","10,275.00","10,500.00","10,500.00","10,117,200"
25-Feb-25,"11,875.00","11,875.00","11,325.00","11,325.00","11,325.00","4,676,200"
24-Feb-25,"11,475.00","12,000.00","11,425.00","11,875.00","11,875.00","3,749,400"
21-Feb-25,"11,525.00","11,675.00","11,325.00","11,500.00","11,500.00","4,313,200"
20-Feb-25,"11,675.00","11,700.00","11,425.00","11,550.00","11,550.00","2,565,800"
19-Feb-25,"11,625.00","11,775.00","11,525.00","11,650.00","11,650.00","4,837,300"
18-Feb-25,"11,500.00","11,725.00","11,425.00","11,525.00","11,525.00","4,037,000"
17-Feb-25,"11,525.00","11,650.00","11,450.00","11,500.00","11,500.00","1,815,500"
14-Feb-25,"11,225.00","11,700.00","11,225.00","11,525.00","11,525.00","6,318,600"
13-Feb-25,"11,150.00","11,400.00","11,000.00","11,225.00","11,225.00","3,580,600"
12-Feb-25,"11,200.00","11,225.00","11,025.00","11,150.00","11,150.00","2,337,100"
11-Feb-25,"11,225.00","11,375.00","11,000.00","11,225.00","11,225.00","4,041,900"
10-Feb-25,"11,450.00","11,850.00","11,200.00","11,275.00","11,275.00","6,793,800"
7-Feb-25,"11,075.00","11,400.00","10,800.00","11,375.00","11,375.00","4,344,400"
6-Feb-25,"11,075.00","11,075.00","10,875.00","10,950.00","10,950.00","3,635,900"
5-Feb-25,"11,100.00","11,200.00","10,825.00","10,900.00","10,900.00","4,420,400"
